,code,name,pre_close,volunit,decimal_point,value,type,kind,market,type2,py
8523,149748,21碧地04,91.30000305175781,10.0,4.0,,证券,债券,0,6,2BD0
8524,149749,21中海09,99.34519958496094,10.0,4.0,,证券,债券,0,6,2ZH0
8525,149750,21中海10,100.82820129394531,10.0,4.0,,证券,债券,0,6,2ZH1
8526,149751,21仁寿07,100.0155029296875,10.0,4.0,,证券,债券,0,6,2RS0
8527,149753,21泸发02,100.0,10.0,4.0,,证券,债券,0,6,2LF0
8528,149754,21山证C3,99.37870025634766,10.0,4.0,,证券,债券,0,6,2SZC
8529,149755,21湘路11,100.46820068359375,10.0,4.0,,证券,债券,0,6,2XL1
8530,149756,21湘路12,99.57499694824219,10.0,4.0,,证券,债券,0,6,2XL1
8531,149757,21铁隧Y1,99.86080169677734,10.0,4.0,,证券,债券,0,6,2TSY
8532,149758,21铁隧Y2,99.73580169677734,10.0,4.0,,证券,债券,0,6,2TSY
8533,149759,21东财04,100.20149993896484,10.0,4.0,,证券,债券,0,6,2DC0
8534,149760,21东财05,99.89409637451172,10.0,4.0,,证券,债券,0,6,2DC0
8535,149761,21申证C3,100.13829803466797,10.0,4.0,,证券,债券,0,6,2SZC
8536,149762,21申证C4,99.57679748535156,10.0,4.0,,证券,债券,0,6,2SZC
8537,149763,21嘉投03,100.19979858398438,10.0,4.0,,证券,债券,0,6,2JT0
8538,149764,22鲲鹏01,99.46440124511719,10.0,4.0,,证券,债券,0,6,2KP0
8539,149765,22焦能01,99.34590148925781,10.0,4.0,,证券,债券,0,6,2JN0
8540,149766,22一创01,99.20220184326172,10.0,4.0,,证券,债券,0,6,2YC0
8541,149767,22一创02,98.53839874267578,10.0,4.0,,证券,债券,0,6,2YC0
8542,149768,22国际P1,99.43399810791016,10.0,4.0,,证券,债券,0,6,2GJP
8543,149770,22广资01,98.94249725341797,10.0,4.0,,证券,债券,0,6,2GZ0
8544,149771,22广资02,98.16449737548828,10.0,4.0,,证券,债券,0,6,2GZ0
8545,149772,22华股01,99.65599822998047,10.0,4.0,,证券,债券,0,6,2HG0
8546,149773,22长城01,99.89790344238281,10.0,4.0,,证券,债券,0,6,2CC0
8547,149774,22长城02,99.26439666748047,10.0,4.0,,证券,债券,0,6,2CC0
8548,149775,22国信01,99.72599792480469,10.0,4.0,,证券,债券,0,6,2GX0
8549,149776,22国信02,99.4656982421875,10.0,4.0,,证券,债券,0,6,2GX0
8550,149777,22中武01,99.6729965209961,10.0,4.0,,证券,债券,0,6,2ZW0
8551,149779,22西部01,99.61900329589844,10.0,4.0,,证券,债券,0,6,2XB0
8552,149780,22广铁01,99.37249755859375,10.0,4.0,,证券,债券,0,6,2GT0
8553,149781,22长江01,99.78839874267578,10.0,4.0,,证券,债券,0,6,2CJ0
8554,149782,22中粮01,98.92829895019531,10.0,4.0,,证券,债券,0,6,2ZL0
8555,149783,22中粮02,100.25279998779297,10.0,4.0,,证券,债券,0,6,2ZL0
8556,149784,22不动01,98.97239685058594,10.0,4.0,,证券,债券,0,6,2BD0
8557,149785,22赣水01,99.38379669189453,10.0,4.0,,证券,债券,0,6,2GS0
8558,149786,22川能01,98.5999984741211,10.0,4.0,,证券,债券,0,6,2CN0
8559,149787,22深机01,99.83000183105469,10.0,4.0,,证券,债券,0,6,2SJ0
8560,149788,22广新01,99.3926010131836,10.0,4.0,,证券,债券,0,6,2GX0
8561,149789,22申证01,99.6332015991211,10.0,4.0,,证券,债券,0,6,2SZ0
8562,149790,22申证02,98.46959686279297,10.0,4.0,,证券,债券,0,6,2SZ0
8563,149791,22华林01,99.9834976196289,10.0,4.0,,证券,债券,0,6,2HL0
8564,149792,22电建01,98.50299835205078,10.0,4.0,,证券,债券,0,6,2DJ0
8565,149793,22火炬01,98.9728012084961,10.0,4.0,,证券,债券,0,6,2HJ0
8566,149794,22火炬02,98.32270050048828,10.0,4.0,,证券,债券,0,6,2HJ0
8567,149795,22龙城01,98.83529663085938,10.0,4.0,,证券,债券,0,6,2LC0
8568,149796,22龙城02,97.0999984741211,10.0,4.0,,证券,债券,0,6,2LC0
8569,149797,22新资01,100.0,10.0,4.0,,证券,债券,0,6,2XZ0
8570,149798,22舜通01,100.0,10.0,4.0,,证券,债券,0,6,2ST0
8571,149799,22能投01,100.09380340576172,10.0,4.0,,证券,债券,0,6,2NT0
8572,149800,22绵投01,100.90460205078125,10.0,4.0,,证券,债券,0,6,2MT0
8573,149801,22天马01,98.94860076904297,10.0,4.0,,证券,债券,0,6,2TM0
8574,149802,22长城03,99.1626968383789,10.0,4.0,,证券,债券,0,6,2CC0
8575,149803,H2金科01,100.0,10.0,4.0,,证券,债券,0,6,HJK0
8576,149804,22鄂交Y1,98.4031982421875,10.0,4.0,,证券,债券,0,6,2EJY
8577,149805,22广开01,99.31999969482422,10.0,4.0,,证券,债券,0,6,2GK0
8578,149806,22株高01,99.32949829101562,10.0,4.0,,证券,债券,0,6,2ZG0
8579,149807,22国信03,101.24479675292969,10.0,4.0,,证券,债券,0,6,2GX0
8580,149808,22光大Y1,99.01180267333984,10.0,4.0,,证券,债券,0,6,2GDY
8581,149809,22申证03,99.78710174560547,10.0,4.0,,证券,债券,0,6,2SZ0
8582,149811,22深水G1,101.6176986694336,10.0,4.0,,证券,债券,0,6,2SSG
8583,149812,22太阳G1,101.39920043945312,10.0,4.0,,证券,债券,0,6,2TYG
8584,149813,22陕投01,100.0,10.0,4.0,,证券,债券,0,6,2ST0
8585,149814,22万科01,98.59220123291016,10.0,4.0,,证券,债券,0,6,2WK0
8586,149815,22万科02,97.6886978149414,10.0,4.0,,证券,债券,0,6,2WK0
8587,149816,22广金01,99.18900299072266,10.0,4.0,,证券,债券,0,6,2GJ0
8588,149817,22风电G1,99.41000366210938,10.0,4.0,,证券,债券,0,6,2FDG
8589,149818,22风电G2,102.75569915771484,10.0,4.0,,证券,债券,0,6,2FDG
8590,149820,22湘路02,98.99520111083984,10.0,4.0,,证券,债券,0,6,2XL0
8591,149821,22招租G1,99.12699890136719,10.0,4.0,,证券,债券,0,6,2ZZG
8592,149824,22潍投02,99.99400329589844,10.0,4.0,,证券,债券,0,6,2WT0
8593,149825,22申宏01,100.06739807128906,10.0,4.0,,证券,债券,0,6,2SH0
8594,149826,22申宏02,99.98509979248047,10.0,4.0,,证券,债券,0,6,2SH0
8595,149827,22恒达01,100.74299621582031,10.0,4.0,,证券,债券,0,6,2HD0
8596,149828,22东财01,99.97850036621094,10.0,4.0,,证券,债券,0,6,2DC0
8597,149829,22东财02,101.24569702148438,10.0,4.0,,证券,债券,0,6,2DC0
8598,149830,22深铁D1,100.0197982788086,10.0,4.0,,证券,债券,0,6,2STD
8599,149831,22华资01,100.29039764404297,10.0,4.0,,证券,债券,0,6,2HZ0
8600,149832,22华资02,102.74089813232422,10.0,4.0,,证券,债券,0,6,2HZ0
8601,149833,22攀钢01,99.27369689941406,10.0,4.0,,证券,债券,0,6,2PG0
8602,149834,22光大Y2,99.33830261230469,10.0,4.0,,证券,债券,0,6,2GDY
8603,149835,22天马02,99.71949768066406,10.0,4.0,,证券,债券,0,6,2TM0
8604,149837,22西部02,99.75460052490234,10.0,4.0,,证券,债券,0,6,2XB0
8605,149838,22西部03,100.12409973144531,10.0,4.0,,证券,债券,0,6,2XB0
8606,149839,22顺丰D1,100.01339721679688,10.0,4.0,,证券,债券,0,6,2SFD
8607,149840,22深水02,99.56929779052734,10.0,4.0,,证券,债券,0,6,2SS0
8608,149841,22知投G1,99.97530364990234,10.0,4.0,,证券,债券,0,6,2ZTG
8609,149842,22山证C1,99.28479766845703,10.0,4.0,,证券,债券,0,6,2SZC
8610,149843,22广晟01,100.27179718017578,10.0,4.0,,证券,债券,0,6,2GC0
8611,149845,22深投01,101.20120239257812,10.0,4.0,,证券,债券,0,6,2ST0
8612,149846,22中海01,99.24600219726562,10.0,4.0,,证券,债券,0,6,2ZH0
8613,149847,22中海02,99.49700164794922,10.0,4.0,,证券,债券,0,6,2ZH0
8614,149848,22吉电G1,99.7249984741211,10.0,4.0,,证券,债券,0,6,2JDG
8615,149849,22国信04,99.89330291748047,10.0,4.0,,证券,债券,0,6,2GX0
8616,149850,22中材G1,99.83709716796875,10.0,4.0,,证券,债券,0,6,2ZCG
8617,149851,22广开Y1,99.50250244140625,10.0,4.0,,证券,债券,0,6,2GKY
8618,149852,22申证05,100.29090118408203,10.0,4.0,,证券,债券,0,6,2SZ0
8619,149853,22申证06,100.55460357666016,10.0,4.0,,证券,债券,0,6,2SZ0
8620,149854,22粤科01,100.72820281982422,10.0,4.0,,证券,债券,0,6,2YK0
8621,149855,22润金01,100.51249694824219,10.0,4.0,,证券,债券,0,6,2RJ0
8622,149856,22北港01,99.59300231933594,10.0,4.0,,证券,债券,0,6,2BG0
8623,149857,22东北01,99.74019622802734,10.0,4.0,,证券,债券,0,6,2DB0
8624,149858,22新资02,99.98999786376953,10.0,4.0,,证券,债券,0,6,2XZ0
8625,149859,22金街01,99.72160339355469,10.0,4.0,,证券,债券,0,6,2JJ0
8626,149861,22BOEY1,99.98999786376953,10.0,4.0,,证券,债券,0,6,2
8627,149862,22华润Y1,97.7510986328125,10.0,4.0,,证券,债券,0,6,2HRY
8628,149863,22株高02,98.26589965820312,10.0,4.0,,证券,债券,0,6,2ZG0
8629,149864,22穗环G1,99.23200225830078,10.0,4.0,,证券,债券,0,6,2SHG
8630,149865,22广晟03,99.77439880371094,10.0,4.0,,证券,债券,0,6,2GC0
8631,149867,22长开04,99.07150268554688,10.0,4.0,,证券,债券,0,6,2ZK0
8632,149869,22东莞01,99.6875991821289,10.0,4.0,,证券,债券,0,6,2DG0
8633,149870,22海普瑞,99.79669952392578,10.0,4.0,,证券,债券,0,6,2HPR
8634,149871,22电建02,97.60250091552734,10.0,4.0,,证券,债券,0,6,2DJ0
8635,149872,22国信D1,99.99939727783203,10.0,4.0,,证券,债券,0,6,2GXD
8636,149873,22力合01,100.75409698486328,10.0,4.0,,证券,债券,0,6,2LH0
8637,149874,22深铁D2,100.02200317382812,10.0,4.0,,证券,债券,0,6,2STD
8638,149875,22深铁G3,99.71040344238281,10.0,4.0,,证券,债券,0,6,2STG
8639,149876,22江泥01,100.64749908447266,10.0,4.0,,证券,债券,0,6,2JN0
8640,149877,22福投01,99.7146987915039,10.0,4.0,,证券,债券,0,6,2FT0
8641,149878,22顺丰D2,99.97059631347656,10.0,4.0,,证券,债券,0,6,2SFD
8642,149879,22粤垦01,99.77100372314453,10.0,4.0,,证券,债券,0,6,2YK0
8643,149880,22津保01,95.18299865722656,10.0,4.0,,证券,债券,0,6,2JB0
8644,149881,22厦港01,99.59609985351562,10.0,4.0,,证券,债券,0,6,2SG0
8645,149883,22湘路04,99.3385009765625,10.0,4.0,,证券,债券,0,6,2XL0
8646,149884,22天马04,99.2125015258789,10.0,4.0,,证券,债券,0,6,2TM0
8647,149885,22天马05,100.96060180664062,10.0,4.0,,证券,债券,0,6,2TM0
8648,149887,22润置02,99.49120330810547,10.0,4.0,,证券,债券,0,6,2RZ0
8649,149888,22鲲鹏02,100.01190185546875,10.0,4.0,,证券,债券,0,6,2KP0
8650,149889,22赣投Y1,98.96320343017578,10.0,4.0,,证券,债券,0,6,2GTY
8651,149890,22粤高01,99.78289794921875,10.0,4.0,,证券,债券,0,6,2YG0
8652,149891,22粤高02,100.206298828125,10.0,4.0,,证券,债券,0,6,2YG0
8653,149892,22润金Y1,99.19889831542969,10.0,4.0,,证券,债券,0,6,2RJY
8654,149893,22香建01,100.12339782714844,10.0,4.0,,证券,债券,0,6,2XJ0
8655,149894,22光实01,100.0,10.0,4.0,,证券,债券,0,6,2GS0
8656,149895,22粤路01,101.06790161132812,10.0,4.0,,证券,债券,0,6,2YL0
8657,149896,22深资01,99.17780303955078,10.0,4.0,,证券,债券,0,6,2SZ0
8658,149898,22申宏03,99.68890380859375,10.0,4.0,,证券,债券,0,6,2SH0
8659,149899,22申宏04,100.03089904785156,10.0,4.0,,证券,债券,0,6,2SH0
8660,149900,22国元01,99.94170379638672,10.0,4.0,,证券,债券,0,6,2GY0
8661,149901,22国元02,99.67050170898438,10.0,4.0,,证券,债券,0,6,2GY0
8662,149902,22长新01,97.29199981689453,10.0,4.0,,证券,债券,0,6,2ZX0
8663,149903,22润置03,98.96060180664062,10.0,4.0,,证券,债券,0,6,2RZ0
8664,149904,22申证C1,98.92289733886719,10.0,4.0,,证券,债券,0,6,2SZC
8665,149905,22鄂交Y4,98.77249908447266,10.0,4.0,,证券,债券,0,6,2EJY
8666,149906,22鄂交Y5,98.81120300292969,10.0,4.0,,证券,债券,0,6,2EJY
8667,149907,22西部04,99.93389892578125,10.0,4.0,,证券,债券,0,6,2XB0
8668,149908,22西部05,99.71520233154297,10.0,4.0,,证券,债券,0,6,2XB0
8669,149909,22不动02,96.1865005493164,10.0,4.0,,证券,债券,0,6,2BD0
8670,149910,22鲲鹏03,99.5979995727539,10.0,4.0,,证券,债券,0,6,2KP0
8671,149911,22盐资01,98.82389831542969,10.0,4.0,,证券,债券,0,6,2YZ0
8672,149912,22广新02,99.49400329589844,10.0,4.0,,证券,债券,0,6,2GX0
8673,149913,22中海03,98.5199966430664,10.0,4.0,,证券,债券,0,6,2ZH0
8674,149914,22中海04,100.11100006103516,10.0,4.0,,证券,债券,0,6,2ZH0
8675,149915,22金街03,98.58049774169922,10.0,4.0,,证券,债券,0,6,2JJ0
8676,149916,22金街04,99.45950317382812,10.0,4.0,,证券,债券,0,6,2JJ0
8677,149917,22鲲鹏K4,99.2593002319336,10.0,4.0,,证券,债券,0,6,2KPK
8678,149918,22创投01,98.25599670410156,10.0,4.0,,证券,债券,0,6,2CT0
8679,149919,22长江C1,97.45269775390625,10.0,4.0,,证券,债券,0,6,2CJC
8680,149920,22光大Y3,97.4197006225586,10.0,4.0,,证券,债券,0,6,2GDY
8681,149921,22大成02,99.82170104980469,10.0,4.0,,证券,债券,0,6,2DC0
8682,149922,22金街05,97.9751968383789,10.0,4.0,,证券,债券,0,6,2JJ0
8683,149923,22金街06,99.54989624023438,10.0,4.0,,证券,债券,0,6,2JJ0
8684,149924,22DJLQ01,98.51609802246094,10.0,4.0,,证券,债券,0,6,2
8685,149925,22深安居,98.3406982421875,10.0,4.0,,证券,债券,0,6,2SAJ
8686,149926,22深能01,99.27850341796875,10.0,4.0,,证券,债券,0,6,2SN0
8687,149927,22深能02,100.13569641113281,10.0,4.0,,证券,债券,0,6,2SN0
8688,149928,22润置04,98.24520111083984,10.0,4.0,,证券,债券,0,6,2RZ0
8689,149929,22润置05,99.79669952392578,10.0,4.0,,证券,债券,0,6,2RZ0
8690,149930,22万科03,99.30919647216797,10.0,4.0,,证券,债券,0,6,2WK0
8691,149931,22万科04,96.79399871826172,10.0,4.0,,证券,债券,0,6,2WK0
8692,149932,22绵投02,97.64209747314453,10.0,4.0,,证券,债券,0,6,2MT0
8693,149933,22建房F1,100.0,10.0,4.0,,证券,债券,0,6,2JFF
8694,149934,22建房F2,97.83679962158203,10.0,4.0,,证券,债券,0,6,2JFF
8695,149935,22深铁D4,99.9800033569336,10.0,4.0,,证券,债券,0,6,2STD
8696,149936,22深铁G5,99.47309875488281,10.0,4.0,,证券,债券,0,6,2STG
8697,149938,22蛇口02,101.7886962890625,10.0,4.0,,证券,债券,0,6,2SK0
8698,149939,22武铁Y1,97.7571029663086,10.0,4.0,,证券,债券,0,6,2WTY
8699,149940,22涪陵05,97.52790069580078,10.0,4.0,,证券,债券,0,6,2FL0
8700,149941,22粤垦02,97.91000366210938,10.0,4.0,,证券,债券,0,6,2YK0
8701,149942,22深投03,99.23139953613281,10.0,4.0,,证券,债券,0,6,2ST0
8702,149943,22深投04,99.69999694824219,10.0,4.0,,证券,债券,0,6,2ST0
8703,149944,22越控01,98.79149627685547,10.0,4.0,,证券,债券,0,6,2YK0
8704,149945,22株高03,96.66000366210938,10.0,4.0,,证券,债券,0,6,2ZG0
8705,149946,22电建03,97.4573974609375,10.0,4.0,,证券,债券,0,6,2DJ0
8706,149947,22深安02,97.9363021850586,10.0,4.0,,证券,债券,0,6,2SA0
8707,149948,22赣金01,99.38150024414062,10.0,4.0,,证券,债券,0,6,2GJ0
8708,149949,22西部06,99.13700103759766,10.0,4.0,,证券,债券,0,6,2XB0
8709,149950,22中海05,98.84140014648438,10.0,4.0,,证券,债券,0,6,2ZH0
8710,149951,22中海06,98.4220962524414,10.0,4.0,,证券,债券,0,6,2ZH0
8711,149952,22珠港Y1,99.40769958496094,10.0,4.0,,证券,债券,0,6,2ZGY
8712,149953,22创投02,98.08049774169922,10.0,4.0,,证券,债券,0,6,2CT0
8713,149954,22国信Y1,97.96330261230469,10.0,4.0,,证券,债券,0,6,2GXY
8714,149955,22火炬03,100.49410247802734,10.0,4.0,,证券,债券,0,6,2HJ0
8715,149956,22蛇口03,99.24610137939453,10.0,4.0,,证券,债券,0,6,2SK0
8716,149957,22蛇口04,100.50460052490234,10.0,4.0,,证券,债券,0,6,2SK0
8717,149958,22光大Y4,97.78140258789062,10.0,4.0,,证券,债券,0,6,2GDY
8718,149959,22东北C1,99.27410125732422,10.0,4.0,,证券,债券,0,6,2DBC
8719,149960,22珠华Y1,96.19149780273438,10.0,4.0,,证券,债券,0,6,2ZHY
8720,149961,22深担K1,98.98780059814453,10.0,4.0,,证券,债券,0,6,2SDK
8721,149962,22川资01,98.47010040283203,10.0,4.0,,证券,债券,0,6,2CZ0
8722,149963,22山证01,99.11859893798828,10.0,4.0,,证券,债券,0,6,2SZ0
8723,149965,22广金K1,97.7947006225586,10.0,4.0,,证券,债券,0,6,2GJK
8724,149966,22不动03,96.46040344238281,10.0,4.0,,证券,债券,0,6,2BD0
8725,149967,22广发Y1,98.302001953125,10.0,4.0,,证券,债券,0,6,2GFY
8726,149968,22攀钢02,100.03949737548828,10.0,4.0,,证券,债券,0,6,2PG0
8727,149969,22绵投03,96.71369934082031,10.0,4.0,,证券,债券,0,6,2MT0
8728,149970,22盐资02,97.658203125,10.0,4.0,,证券,债券,0,6,2YZ0
8729,149971,22河钢Y1,98.49220275878906,10.0,4.0,,证券,债券,0,6,2HGY
8730,149972,22东财03,99.69170379638672,10.0,4.0,,证券,债券,0,6,2DC0
8731,149973,22东财04,100.2083969116211,10.0,4.0,,证券,债券,0,6,2DC0
8732,149974,22国信Y2,97.79329681396484,10.0,4.0,,证券,债券,0,6,2GXY
8733,149975,22万科05,98.27950286865234,10.0,4.0,,证券,债券,0,6,2WK0
8734,149976,22万科06,97.79679870605469,10.0,4.0,,证券,债券,0,6,2WK0
8735,149977,22长江02,99.26909637451172,10.0,4.0,,证券,债券,0,6,2CJ0
8736,149978,22国元03,99.4375991821289,10.0,4.0,,证券,债券,0,6,2GY0
8737,149980,22润置07,99.08000183105469,10.0,4.0,,证券,债券,0,6,2RZ0
8738,149981,22海垦01,98.51899719238281,10.0,4.0,,证券,债券,0,6,2HK0
8739,149983,22深能Y1,98.4563980102539,10.0,4.0,,证券,债券,0,6,2SNY
8740,149984,22深能Y2,97.68289947509766,10.0,4.0,,证券,债券,0,6,2SNY
8741,149985,22山证03,99.34269714355469,10.0,4.0,,证券,债券,0,6,2SZ0
8742,149987,22康佳01,98.36910247802734,10.0,4.0,,证券,债券,0,6,2KJ0
8743,149989,22广发01,99.427001953125,10.0,4.0,,证券,债券,0,6,2GF0
8744,149990,22广发02,99.4292984008789,10.0,4.0,,证券,债券,0,6,2GF0
8745,149991,22广发03,99.57820129394531,10.0,4.0,,证券,债券,0,6,2GF0
8746,149992,22交通01,97.58889770507812,10.0,4.0,,证券,债券,0,6,2JT0
8747,149994,22山路01,98.14399719238281,10.0,4.0,,证券,债券,0,6,2SL0
8748,149995,22赣水Y1,97.21769714355469,10.0,4.0,,证券,债券,0,6,2GSY
8749,149996,22华股02,99.027099609375,10.0,4.0,,证券,债券,0,6,2HG0
8750,149997,22穗交Y1,97.37870025634766,10.0,4.0,,证券,债券,0,6,2SJY
8751,149998,22知投G2,97.7760009765625,10.0,4.0,,证券,债券,0,6,2ZTG
8752,149999,22电建04,96.80370330810547,10.0,4.0,,证券,债券,0,6,2DJ0
8753,159001,货币ETF,100.0,100.0,3.0,,证券,基金,0,7,HBE
8754,159003,招商快线,100.0009994506836,100.0,3.0,,证券,基金,0,7,ZSKX
8755,159005,添富快钱,100.0,100.0,3.0,,证券,基金,0,7,TFKQ
8756,159601,A50ETF,22784.50134372711,100.0,3.0,,证券,基金,0,7,A
8757,159602,中国A50,22784.50134372711,100.0,3.0,,证券,基金,0,7,ZGA
8758,159603,双创天弘,32000.501718759537,100.0,3.0,,证券,基金,0,7,SCTH
8759,159605,互联中概,22784.502343773842,100.0,3.0,,证券,基金,0,7,HLZG
8760,159606,500成长,25600.50037497282,100.0,3.0,,证券,基金,0,7,5CZ
8761,159607,中概互联,23040.502437472343,100.0,3.0,,证券,基金,0,7,ZGHL
8762,159608,稀有金属,22528.50125002861,100.0,3.0,,证券,基金,0,7,XYJS
8763,159609,光伏龙头,22784.502343773842,100.0,3.0,,证券,基金,0,7,GFLT
8764,159610,500增强,22016.500062525272,100.0,3.0,,证券,基金,0,7,5ZQ
8765,159611,电力ETF,24064.503812491894,100.0,3.0,,证券,基金,0,7,DLE
8766,159612,国泰标普,1.0420000553131104,100.0,3.0,,证券,基金,0,7,GTBP
8767,159613,嘉实信安,23040.501437485218,100.0,3.0,,证券,基金,0,7,JSXA
8768,159615,生科ETF,1.065000057220459,100.0,3.0,,证券,基金,0,7,SKE
8769,159616,农牧ETF,28416.503406226635,100.0,3.0,,证券,基金,0,7,NME
8770,159617,500价值,1.0219999551773071,100.0,3.0,,证券,基金,0,7,5JZ
8771,159618,光伏华安,1.1720000505447388,100.0,3.0,,证券,基金,0,7,GFHA
8772,159619,基建ETF,26112.500562489033,100.0,3.0,,证券,基金,0,7,JJE
8773,159620,500创新,32768.50300002098,100.0,3.0,,证券,基金,0,7,5CX
8774,159621,MSESGETF,1.0119999647140503,100.0,3.0,,证券,基金,0,7,M
8775,159623,成渝ETF,29696.500874996185,100.0,3.0,,证券,基金,0,7,CYE
8776,159625,绿色电力,1.062000036239624,100.0,3.0,,证券,基金,0,7,LSDL
8777,159627,100ETF,1.0829999446868896,100.0,3.0,,证券,基金,0,7,1
8778,159628,国证2000,1.034000039100647,100.0,3.0,,证券,基金,0,7,GZ2
8779,159629,1000ETF,258.00250005722046,100.0,3.0,,证券,基金,0,7,1
8780,159630,中证100F,1.125,100.0,3.0,,证券,基金,0,7,ZZ1
8781,159631,中证100P,31232.501437485218,100.0,3.0,,证券,基金,0,7,ZZ1
8782,159632,纳斯达克,31232.502437472343,100.0,3.0,,证券,基金,0,7,NSDK
8783,159633,ZZ1000,258.00250005722046,100.0,3.0,,证券,基金,0,7,Z
8784,159635,基建50,30464.500156223774,100.0,3.0,,证券,基金,0,7,JJ5
8785,159636,港科技30,28928.503593742847,100.0,3.0,,证券,基金,0,7,GKJ3
8786,159637,新能龙头,25856.503468751907,100.0,3.0,,证券,基金,0,7,XNLT
8787,159638,高端装备,28160.500312507153,100.0,3.0,,证券,基金,0,7,GDZB
8788,159639,碳中和NF,24576.5,100.0,3.0,,证券,基金,0,7,TZHN
8789,159640,碳中和ET,24832.502093732357,100.0,3.0,,证券,基金,0,7,TZHE
8790,159641,双碳ETF,25344.50028127432,100.0,3.0,,证券,基金,0,7,STE
8791,159642,DC碳中和,25088.50318747759,100.0,3.0,,证券,基金,0,7,DTZH
8792,159643,疫苗ETF,32256.500812470913,100.0,3.0,,证券,基金,0,7,YME
8793,159645,疫苗龙头,1.13100004196167,100.0,3.0,,证券,基金,0,7,YMLT
8794,159646,疫苗,32256.50281250477,100.0,3.0,,证券,基金,0,7,YM
8795,159647,中药ETF,1.090000033378601,100.0,3.0,,证券,基金,0,7,ZYE
8796,159649,国开债,100.25,100.0,3.0,,证券,基金,0,7,GKZ
8797,159650,国开ETF,100.39099884033203,100.0,3.0,,证券,基金,0,7,GKE
8798,159651,国开0-3,100.19499969482422,100.0,3.0,,证券,基金,0,7,GK0
8799,159653,ESG300,32768.5,100.0,3.0,,证券,基金,0,7,E
8800,159655,标普ETF,1.0089999437332153,100.0,3.0,,证券,基金,0,7,BPE
8801,159656,300成长,1.031999945640564,100.0,3.0,,证券,基金,0,7,3CZ
8802,159657,生物疫苗,32768.5,100.0,3.0,,证券,基金,0,7,SWYM
8803,159658,数字经济,1.1779999732971191,100.0,3.0,,证券,基金,0,7,SZJJ
8804,159660,纳指100,32768.5,100.0,3.0,,证券,基金,0,7,NZ1
8805,159662,交运ETF,1.0299999713897705,100.0,3.0,,证券,基金,0,7,JYE
8806,159663,机床ETF,1.0410000085830688,100.0,3.0,,证券,基金,0,7,JCE
8807,159665,芯片龙头,1.0720000267028809,100.0,3.0,,证券,基金,0,7,XPLT
8808,159667,工业母机,1.0199999809265137,100.0,3.0,,证券,基金,0,7,GYMJ
8809,159669,绿电ETF,32000.503718733788,100.0,3.0,,证券,基金,0,7,LDE
8810,159671,稀金属,32768.5,100.0,3.0,,证券,基金,0,7,XJS
8811,159675,创业增强,1.065999984741211,100.0,3.0,,证券,基金,0,7,CYZQ
8812,159677,1000增强,1.0529999732971191,100.0,3.0,,证券,基金,0,7,1ZQ
8813,159678,500指增,32768.5,100.0,3.0,,证券,基金,0,7,5ZZ
8814,159680,1000指增,1.062000036239624,100.0,3.0,,证券,基金,0,7,1ZZ
